scenario,region,period,technology,emission type,electricity production [EJ/yr],specific emissions [gCO2eq/kWh]
ADV_WP5_Base,World,2040,Biomass|w/o CCS,LUC,1.853,241.4225923251385
ADV_WP5_Base,World,2040,Biomass|w/o CCS,Operation,1.853,32.5855604595896
ADV_WP5_Base,World,2040,Coal|w/o CCS,Construction,44.75,0.2746628848319514
ADV_WP5_Base,World,2040,Coal|w/o CCS,direct fossil CO2 (non-CCS),44.75,728.011522684296
ADV_WP5_Base,World,2040,Coal|w/o CCS,Operation,44.75,23.285042689310306
ADV_WP5_Base,World,2040,Coal|w/o CCS,upstream CH4,44.75,8.325745759768004
ADV_WP5_Base,World,2040,Gas|w/o CCS,Construction,78.82,0.15944194271725096
ADV_WP5_Base,World,2040,Gas|w/o CCS,direct fossil CO2 (non-CCS),78.82,352.9054556701441
ADV_WP5_Base,World,2040,Gas|w/o CCS,Operation,78.82,14.296133603514779
ADV_WP5_Base,World,2040,Gas|w/o CCS,upstream CH4,78.82,68.29142475356134
ADV_WP5_Base,World,2040,Nuclear,Construction,16.05,1.8443756604253363
ADV_WP5_Base,World,2040,Nuclear,Operation,16.05,10.320355086878758
ADV_WP5_Base,World,2040,Solar|CSP,Construction,0.06628,14.67847996211151
ADV_WP5_Base,World,2040,Solar|CSP,Operation,0.06628,0.7712115993058923
ADV_WP5_Base,World,2040,Solar|PV,Construction,4.668,13.186408634691976
ADV_WP5_Base,World,2040,Solar|PV,Operation,4.668,0.0391507200710841
ADV_WP5_Base,World,2040,Wind,Construction,9.53,5.66289715185225
ADV_WP5_Base,World,2040,Wind,Operation,9.53,0.5422798590224551
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/o CCS,Construction,0.02234,1.2932189790444655
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/o CCS,Operation,0.02234,16.548742884427107
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/o CCS,LUC,0.02234,217.71810564779742
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/ CCS,BECCS,0.1448,-386.6022099447514
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/ CCS,Construction,0.1448,1.4268969951124297
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/ CCS,Operation,0.1448,19.668193840850087
ADV_WP5_P240_FullTech,AFR,2045,Biomass|w/ CCS,LUC,0.1448,301.9960820275899
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/ CCS,Construction,1.084e-4,0.4078271306367555
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/ CCS,direct fossil CO2 (CCS),1.084e-4,94.51660516605166
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/ CCS,Operation,1.084e-4,11.646210816066127
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/ CCS,upstream CH4,1.084e-4,15.732620441569283
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/o CCS,Construction,4.355e-4,0.1417146992297603
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),4.355e-4,746.8656716417911
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/o CCS,Operation,4.355e-4,8.715774028353572
ADV_WP5_P240_FullTech,AFR,2045,Coal|w/o CCS,upstream CH4,4.355e-4,11.435931022846821
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/ CCS,Construction,2.587,0.336840249450063
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/ CCS,direct fossil CO2 (CCS),2.587,35.596443757247776
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/ CCS,Operation,2.587,9.954159026547261
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/ CCS,upstream CH4,2.587,27.973387651758657
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/o CCS,Construction,0.9291,0.08985972008230936
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.9291,384.4494672263481
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/o CCS,Operation,0.9291,7.194331721331082
ADV_WP5_P240_FullTech,AFR,2045,Gas|w/o CCS,upstream CH4,0.9291,27.782012429261602
ADV_WP5_P240_FullTech,AFR,2045,Nuclear,Construction,0.02382,0.6731373022380946
ADV_WP5_P240_FullTech,AFR,2045,Nuclear,Operation,0.02382,1.7548840027773236
ADV_WP5_P240_FullTech,AFR,2045,Solar|CSP,Construction,1.938,9.524190291453817
ADV_WP5_P240_FullTech,AFR,2045,Solar|CSP,Operation,1.938,0.37513290858206055
ADV_WP5_P240_FullTech,AFR,2045,Solar|PV,Construction,2.282,5.299258744675461
ADV_WP5_P240_FullTech,AFR,2045,Solar|PV,Operation,2.282,0.01111735773622066
ADV_WP5_P240_FullTech,AFR,2045,Wind,Construction,2.086,4.101425782135948
ADV_WP5_P240_FullTech,AFR,2045,Wind,Operation,2.086,0.42780754948613486
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/o CCS,Construction,0.1144,1.3843013142461913
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/o CCS,Operation,0.1144,13.454625662177175
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/o CCS,LUC,0.1144,217.71810564779742
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/ CCS,BECCS,0.7454,-614.8108398175477
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/ CCS,Construction,0.7454,1.5293304400320245
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/ CCS,Operation,0.7454,15.973062469047319
ADV_WP5_P240_FullTech,CHN,2045,Biomass|w/ CCS,LUC,0.7454,301.9960820275899
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/ CCS,Construction,2.51e-4,0.48450859547507563
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/ CCS,direct fossil CO2 (CCS),2.51e-4,72.02868525896416
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/ CCS,Operation,2.51e-4,14.19806314931024
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/ CCS,upstream CH4,2.51e-4,10.478791898038512
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/o CCS,Construction,0.2762,0.17787918900920655
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.2762,542.7371469949312
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/o CCS,Operation,0.2762,11.19395052229758
ADV_WP5_P240_FullTech,CHN,2045,Coal|w/o CCS,upstream CH4,0.2762,8.3129841622162
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/ CCS,Construction,0.009934,0.396459990648225
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.009934,36.63780954298369
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/ CCS,Operation,0.009934,15.156154843759118
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/ CCS,upstream CH4,0.009934,38.558594748613295
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/o CCS,Construction,7.157,0.15451882757612795
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),7.157,366.03604862372504
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/o CCS,Operation,7.157,11.752360204266644
ADV_WP5_P240_FullTech,CHN,2045,Gas|w/o CCS,upstream CH4,7.157,46.02233036691206
ADV_WP5_P240_FullTech,CHN,2045,Nuclear,Construction,16.17,0.8256117182722366
ADV_WP5_P240_FullTech,CHN,2045,Nuclear,Operation,16.17,2.01547412711209
ADV_WP5_P240_FullTech,CHN,2045,Solar|CSP,Construction,0.3426,15.707603218343355
ADV_WP5_P240_FullTech,CHN,2045,Solar|CSP,Operation,0.3426,0.4957622759796731
ADV_WP5_P240_FullTech,CHN,2045,Solar|PV,Construction,10.39,7.7501964726216706
ADV_WP5_P240_FullTech,CHN,2045,Solar|PV,Operation,10.39,0.022288064193841276
ADV_WP5_P240_FullTech,CHN,2045,Wind,Construction,8.294,4.170132081275404
ADV_WP5_P240_FullTech,CHN,2045,Wind,Operation,8.294,0.35685881133898234
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/o CCS,Construction,0.4547,1.3257470288077984
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/o CCS,Operation,0.4547,19.59737019269114
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/o CCS,LUC,0.4547,217.71810564779742
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/ CCS,BECCS,0.04056,-386.8934911242604
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/ CCS,Construction,0.04056,1.4632091439983508
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/ CCS,Operation,0.04056,23.184011043344476
ADV_WP5_P240_FullTech,EUR,2045,Biomass|w/ CCS,LUC,0.04056,301.9960820275899
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/ CCS,Construction,8.659e-4,0.3810531289441559
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/ CCS,direct fossil CO2 (CCS),8.659e-4,76.37371520960852
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/ CCS,Operation,8.659e-4,17.041549246532938
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/ CCS,upstream CH4,8.659e-4,8.097135919505769
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/o CCS,Construction,0.00301,0.12488106148361831
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.00301,644.172757475083
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/o CCS,Operation,0.00301,13.523422671475455
ADV_WP5_P240_FullTech,EUR,2045,Coal|w/o CCS,upstream CH4,0.00301,6.525704192727111
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/ CCS,Construction,0.4712,0.32678423828963
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.4712,35.51867572156197
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/ CCS,Operation,0.4712,12.36184214399862
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/ CCS,upstream CH4,0.4712,15.73320254605827
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/o CCS,Construction,1.633,0.12264406693416527
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.633,362.2045315370484
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/o CCS,Operation,1.633,9.100926983081813
ADV_WP5_P240_FullTech,EUR,2045,Gas|w/o CCS,upstream CH4,1.633,18.995638041639896
ADV_WP5_P240_FullTech,EUR,2045,Nuclear,Construction,5.818,0.6990576097029695
ADV_WP5_P240_FullTech,EUR,2045,Nuclear,Operation,5.818,2.0616759843961727
ADV_WP5_P240_FullTech,EUR,2045,Solar|CSP,Construction,0.2765,11.849999852611726
ADV_WP5_P240_FullTech,EUR,2045,Solar|CSP,Operation,0.2765,0.5489541468424852
ADV_WP5_P240_FullTech,EUR,2045,Solar|PV,Construction,3.799,6.966059179906334
ADV_WP5_P240_FullTech,EUR,2045,Solar|PV,Operation,3.799,0.017593348558784954
ADV_WP5_P240_FullTech,EUR,2045,Wind,Construction,3.945,3.4988647665431456
ADV_WP5_P240_FullTech,EUR,2045,Wind,Operation,3.945,0.3594644630651913
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/o CCS,Construction,0.05011,1.349537815406284
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/o CCS,Operation,0.05011,21.247499659604507
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/o CCS,LUC,0.05011,217.71810564779742
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/ CCS,BECCS,1.771,-822.8571428571429
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/ CCS,Construction,1.771,1.4903726354812024
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/ CCS,Operation,1.771,25.11532906443261
ADV_WP5_P240_FullTech,IND,2045,Biomass|w/ CCS,LUC,1.771,301.9960820275899
ADV_WP5_P240_FullTech,IND,2045,Coal|w/ CCS,Construction,0.004706,0.47083741744773017
ADV_WP5_P240_FullTech,IND,2045,Coal|w/ CCS,direct fossil CO2 (CCS),0.004706,80.16999575010624
ADV_WP5_P240_FullTech,IND,2045,Coal|w/ CCS,Operation,0.004706,18.002361428101516
ADV_WP5_P240_FullTech,IND,2045,Coal|w/ CCS,upstream CH4,0.004706,5.753177484791768
ADV_WP5_P240_FullTech,IND,2045,Coal|w/o CCS,Construction,0.003748,0.16971594601637555
ADV_WP5_P240_FullTech,IND,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.003748,997.9722518676627
ADV_WP5_P240_FullTech,IND,2045,Coal|w/o CCS,Operation,0.003748,14.162140936239327
ADV_WP5_P240_FullTech,IND,2045,Coal|w/o CCS,upstream CH4,0.003748,5.530379152295305
ADV_WP5_P240_FullTech,IND,2045,Gas|w/ CCS,Construction,0.007526,0.38124642727041985
ADV_WP5_P240_FullTech,IND,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.007526,36.50704225352113
ADV_WP5_P240_FullTech,IND,2045,Gas|w/ CCS,Operation,0.007526,14.9642795647973
ADV_WP5_P240_FullTech,IND,2045,Gas|w/ CCS,upstream CH4,0.007526,22.45054664319396
ADV_WP5_P240_FullTech,IND,2045,Gas|w/o CCS,Construction,2.484,0.15958036822695482
ADV_WP5_P240_FullTech,IND,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.484,380.4347826086957
ADV_WP5_P240_FullTech,IND,2045,Gas|w/o CCS,Operation,2.484,11.184064143572742
ADV_WP5_P240_FullTech,IND,2045,Gas|w/o CCS,upstream CH4,2.484,27.21314001305213
ADV_WP5_P240_FullTech,IND,2045,Nuclear,Construction,8.628,0.7240100530369337
ADV_WP5_P240_FullTech,IND,2045,Nuclear,Operation,8.628,2.3562518067419016
ADV_WP5_P240_FullTech,IND,2045,Solar|CSP,Construction,0.7127,16.036354233296613
ADV_WP5_P240_FullTech,IND,2045,Solar|CSP,Operation,0.7127,0.603558293321775
ADV_WP5_P240_FullTech,IND,2045,Solar|PV,Construction,5.434,7.4170846335467875
ADV_WP5_P240_FullTech,IND,2045,Solar|PV,Operation,5.434,0.019715295018134432
ADV_WP5_P240_FullTech,IND,2045,Wind,Construction,2.165,4.844719357942433
ADV_WP5_P240_FullTech,IND,2045,Wind,Operation,2.165,0.5091619390592085
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/o CCS,Construction,0.002145,1.4516233894325663
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/o CCS,Operation,0.002145,22.668669069176012
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/o CCS,LUC,0.002145,217.71810564779742
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/ CCS,BECCS,0.01076,-600.5576208178438
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/ CCS,Construction,0.01076,1.6033472074957897
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/ CCS,Operation,0.01076,26.759868294103214
ADV_WP5_P240_FullTech,JPN,2045,Biomass|w/ CCS,LUC,0.01076,301.9960820275899
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/ CCS,Construction,7.675e-4,0.4550568494343835
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/ CCS,direct fossil CO2 (CCS),7.675e-4,63.46319218241043
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/ CCS,Operation,7.675e-4,15.252318826720789
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/ CCS,upstream CH4,7.675e-4,31.36571644781992
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/o CCS,Construction,0.001347,0.15355623863294968
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.001347,708.7750556792872
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/o CCS,Operation,0.001347,11.44440270238164
ADV_WP5_P240_FullTech,JPN,2045,Coal|w/o CCS,upstream CH4,0.001347,30.48116903892375
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/ CCS,Construction,0.001195,0.3796228048690972
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.001195,36.09037656903765
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/ CCS,Operation,0.001195,16.565131718362625
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/ CCS,upstream CH4,0.001195,6.400966967255685
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/o CCS,Construction,0.394,0.16611400621553915
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.394,423.5939086294416
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/o CCS,Operation,0.394,12.502324743075485
ADV_WP5_P240_FullTech,JPN,2045,Gas|w/o CCS,upstream CH4,0.394,8.158605689100424
ADV_WP5_P240_FullTech,JPN,2045,Nuclear,Construction,2.921,0.7568408611666403
ADV_WP5_P240_FullTech,JPN,2045,Nuclear,Operation,2.921,2.545821795273678
ADV_WP5_P240_FullTech,JPN,2045,Solar|CSP,Construction,3.72e-5,19.824677732365075
ADV_WP5_P240_FullTech,JPN,2045,Solar|CSP,Operation,3.72e-5,0.8742914581681042
ADV_WP5_P240_FullTech,JPN,2045,Solar|PV,Construction,0.3375,10.803982549970907
ADV_WP5_P240_FullTech,JPN,2045,Solar|PV,Operation,0.3375,0.03439865104029918
ADV_WP5_P240_FullTech,JPN,2045,Wind,Construction,0.5469,4.3351935738710115
ADV_WP5_P240_FullTech,JPN,2045,Wind,Operation,0.5469,0.43250970590455556
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/o CCS,Construction,0.002751,1.6167673859049994
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/o CCS,Operation,0.002751,16.456287285844635
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/o CCS,LUC,0.002751,217.71810564779742
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/ CCS,BECCS,1.048,-780.4580152671755
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/ CCS,Construction,1.048,1.7841983968977102
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/ CCS,Operation,1.048,19.5507451589534
ADV_WP5_P240_FullTech,LAM,2045,Biomass|w/ CCS,LUC,1.048,301.9960820275899
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/ CCS,Construction,7.395e-5,0.5543416616102761
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/ CCS,direct fossil CO2 (CCS),7.395e-5,89.81744421906694
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/ CCS,Operation,7.395e-5,12.878411380720538
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/ CCS,upstream CH4,7.395e-5,16.965772644842655
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/o CCS,Construction,6.185e-4,0.1900288711724006
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),6.185e-4,768.3104284559419
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/o CCS,Operation,6.185e-4,9.716740591049081
ADV_WP5_P240_FullTech,LAM,2045,Coal|w/o CCS,upstream CH4,6.185e-4,12.790857362684969
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/ CCS,Construction,2.138,0.45349790982806987
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/ CCS,direct fossil CO2 (CCS),2.138,35.41066417212349
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/ CCS,Operation,2.138,13.870918549565891
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/ CCS,upstream CH4,2.138,29.833743674473876
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/o CCS,Construction,1.151,0.17032048300198538
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.151,398.78366637706347
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/o CCS,Operation,1.151,10.489275355829848
ADV_WP5_P240_FullTech,LAM,2045,Gas|w/o CCS,upstream CH4,1.151,37.595576719900514
ADV_WP5_P240_FullTech,LAM,2045,Nuclear,Construction,0.08404,0.8444679478222527
ADV_WP5_P240_FullTech,LAM,2045,Nuclear,Operation,0.08404,1.9381824558614063
ADV_WP5_P240_FullTech,LAM,2045,Solar|CSP,Construction,0.5866,11.411064881168135
ADV_WP5_P240_FullTech,LAM,2045,Solar|CSP,Operation,0.5866,0.37105393115992324
ADV_WP5_P240_FullTech,LAM,2045,Solar|PV,Construction,2.037,6.568470439841479
ADV_WP5_P240_FullTech,LAM,2045,Solar|PV,Operation,2.037,0.01641777500848315
ADV_WP5_P240_FullTech,LAM,2045,Wind,Construction,2.639,4.739638972270625
ADV_WP5_P240_FullTech,LAM,2045,Wind,Operation,2.639,0.3720796438106296
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/o CCS,Construction,4.751e-5,1.600170065190361
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/o CCS,Operation,4.751e-5,19.592950994277494
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/o CCS,LUC,4.751e-5,217.71810564779742
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/ CCS,BECCS,0.0621,-441.6811594202898
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/ CCS,Construction,0.0621,1.7660542564687336
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/ CCS,Operation,0.0621,23.196547375719835
ADV_WP5_P240_FullTech,MEA,2045,Biomass|w/ CCS,LUC,0.0621,301.9960820275899
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/ CCS,Construction,7.476e-5,0.5201301046073672
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/ CCS,direct fossil CO2 (CCS),7.476e-5,88.41091492776887
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/ CCS,Operation,7.476e-5,14.548490952799543
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/ CCS,upstream CH4,7.476e-5,19.306100907927465
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/o CCS,Construction,8.713e-4,0.17552064945501022
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),8.713e-4,833.3754160449902
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/o CCS,Operation,8.713e-4,10.937997925697985
ADV_WP5_P240_FullTech,MEA,2045,Coal|w/o CCS,upstream CH4,8.713e-4,16.936444749391026
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/ CCS,Construction,6.021,0.43024299965562474
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/ CCS,direct fossil CO2 (CCS),6.021,35.414050822122576
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/ CCS,Operation,6.021,16.0178822353118
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/ CCS,upstream CH4,6.021,27.561106632184856
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/o CCS,Construction,0.4996,0.19519722157950326
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.4996,471.18494795836676
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/o CCS,Operation,0.4996,12.123821165027318
ADV_WP5_P240_FullTech,MEA,2045,Gas|w/o CCS,upstream CH4,0.4996,36.241955107775006
ADV_WP5_P240_FullTech,MEA,2045,Nuclear,Construction,0.7204,0.7908248164552613
ADV_WP5_P240_FullTech,MEA,2045,Nuclear,Operation,0.7204,2.206834304342112
ADV_WP5_P240_FullTech,MEA,2045,Solar|CSP,Construction,0.6948,11.430482585963814
ADV_WP5_P240_FullTech,MEA,2045,Solar|CSP,Operation,0.6948,0.42720159996664603
ADV_WP5_P240_FullTech,MEA,2045,Solar|PV,Construction,1.935,6.007032220808873
ADV_WP5_P240_FullTech,MEA,2045,Solar|PV,Operation,1.935,0.017138332648872944
ADV_WP5_P240_FullTech,MEA,2045,Wind,Construction,1.783,4.916322470332893
ADV_WP5_P240_FullTech,MEA,2045,Wind,Operation,1.783,0.42312516625775604
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/o CCS,Construction,0.07505,1.3622290943989792
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/o CCS,Operation,0.07505,20.157037419288745
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/o CCS,LUC,0.07505,217.71810564779742
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/ CCS,BECCS,0.03415,-478.80527086383603
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/ CCS,Construction,0.03415,1.5042695608226522
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/ CCS,Operation,0.03415,23.92201725979248
ADV_WP5_P240_FullTech,OAS,2045,Biomass|w/ CCS,LUC,0.03415,301.9960820275899
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/ CCS,Construction,0.004438,0.41516827266544304
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/ CCS,direct fossil CO2 (CCS),0.004438,77.84858044164038
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/ CCS,Operation,0.004438,17.992335500348716
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/ CCS,upstream CH4,0.004438,10.60935164741584
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/o CCS,Construction,0.001885,0.13861297507015669
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.001885,833.6339522546419
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/o CCS,Operation,0.001885,14.107063546963657
ADV_WP5_P240_FullTech,OAS,2045,Coal|w/o CCS,upstream CH4,0.001885,8.336016019287973
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/ CCS,Construction,0.3794,0.34983220952867244
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.3794,35.724828676858195
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/ CCS,Operation,0.3794,14.973125927673392
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/ CCS,upstream CH4,0.3794,16.56246148962863
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/o CCS,Construction,1.471,0.14574908208641765
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.471,404.0516655336505
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/o CCS,Operation,1.471,11.16179269339629
ADV_WP5_P240_FullTech,OAS,2045,Gas|w/o CCS,upstream CH4,1.471,20.98508585868642
ADV_WP5_P240_FullTech,OAS,2045,Nuclear,Construction,7.93,0.7023698641244229
ADV_WP5_P240_FullTech,OAS,2045,Nuclear,Operation,7.93,2.3112570399490555
ADV_WP5_P240_FullTech,OAS,2045,Solar|CSP,Construction,0.6277,12.796750112034143
ADV_WP5_P240_FullTech,OAS,2045,Solar|CSP,Operation,0.6277,0.5812406642118925
ADV_WP5_P240_FullTech,OAS,2045,Solar|PV,Construction,4.239,6.72838114768747
ADV_WP5_P240_FullTech,OAS,2045,Solar|PV,Operation,4.239,0.01863374542211825
ADV_WP5_P240_FullTech,OAS,2045,Wind,Construction,2.721,5.83425013643171
ADV_WP5_P240_FullTech,OAS,2045,Wind,Operation,2.721,0.6846906555646682
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/o CCS,Construction,0.006805,1.3726612949321297
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/o CCS,Operation,0.006805,20.573888070168692
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/o CCS,LUC,0.006805,217.71810564779742
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/ CCS,BECCS,0.07718,-554.1331951282716
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/ CCS,Construction,0.07718,1.516210912487431
